,Honduras,Poland,Saint Kitts and Nevis,Vanuatu,South Africa,Lithuania,Republic of Moldova,Democratic Republic of the Congo,Brazil,Japan,Bermuda,Grenada,Philippines,Lesotho,Democratic People's Republic of Korea,Greece,Cameroon,Burundi,United States of America,Iraq,Indonesia,New Zealand,"China, Macao SAR",Burkina Faso,Sao Tome and Principe,Dominica,Romania,Hungary,Niger,Nigeria,Angola,Kuwait,Malaysia,Ireland,Côte d'Ivoire,Peru,Switzerland,Fiji,Mongolia,Sri Lanka,Cuba,Algeria,Finland,Sweden,Kyrgyzstan,Congo,Kazakhstan,Malawi,El Salvador,Cook Islands,Paraguay,Ecuador,Mauritania,Samoa,Solomon Islands,Seychelles,Guyana,Kenya,United Arab Emirates,Botswana,Morocco,United Kingdom,Rwanda,Australia,Egypt,Mozambique,Panama,Portugal,Azerbaijan,Turkmenistan,Thailand,New Caledonia,Syrian Arab Republic,Mauritius,Dominican Republic,Ghana,Italy,Tunisia,Tonga,Guinea,France,Latvia,Togo,Turkey,Argentina,Georgia,Spain,Bahamas,Saint Pierre and Miquelon,Sierra Leone,Djibouti,Germany,Bangladesh,Central African Republic,Aruba,Canada,Mexico,Singapore,Papua New Guinea,Haiti,Costa Rica,Namibia,Uruguay,Armenia,Bulgaria,"China, mainland",Brunei Darussalam,Iran (Islamic Republic of),Viet Nam,Belize,Antigua and Barbuda,French Polynesia,Benin,Jamaica,Comoros,Russian Federation,Netherlands,Denmark,Iceland,United Republic of Tanzania,American Samoa,Pakistan,Israel,Uzbekistan,Austria,Senegal,Faroe Islands,Zimbabwe,Lao People's Democratic Republic,"China, Taiwan Province of",Tajikistan,Jordan,Suriname,Republic of Korea,Nepal,Sudan (former),Belarus,Estonia,India,Uganda,Swaziland,Saint Vincent and the Grenadines,Trinidad and Tobago,Guatemala,Venezuela (Bolivarian Republic of),Bolivia (Plurinational State of),Colombia,Saint Lucia,Gambia,Guinea-Bissau,Occupied Palestinian Territory,Barbados,Cyprus,Ukraine,Norway,Malta,Mali,Saudi Arabia,Niue,Lebanon,Nauru,Chad,Chile,Gabon,Madagascar,"China, Hong Kong SAR",Nicaragua
1985,57258.0,2775586.0,16401.0,10562.0,515448.0,-1.0,-1.0,200167.0,1585027.0,24125100.0,90621.0,21976.0,668339.0,57741.0,79317.0,1165167.0,113312.0,16225.0,16753411.0,1624295.0,645381.0,362234.0,102730.0,114805.0,8213.0,11998.0,570971.0,412841.0,143100.0,958483.0,251698.0,936995.0,1336843.0,1470286.0,298328.0,378991.0,3582790.0,93265.0,33729.0,480851.0,1009529.0,2291521.0,887053.0,1724269.0,-1.0,75466.0,-1.0,11628.0,156668.0,12438.0,59878.0,123871.0,115026.0,22701.0,15018.0,22307.0,7142.0,129091.0,788918.0,174630.0,740958.0,16724672.0,33273.0,664990.0,2374680.0,188754.0,104288.0,2613535.0,-1.0,-1.0,127840.0,85765.0,426876.0,134091.0,180954.0,85254.0,14946854.0,288503.0,13346.0,59014.0,13353209.0,-1.0,39807.0,686886.0,64084.0,-1.0,3669502.0,170037.0,8616.0,63397.0,43241.0,30927998.0,856078.0,12640.0,37566.0,5365062.0,3037624.0,3048799.0,121133.0,119759.0,67921.0,103243.0,34687.0,-1.0,1542275.0,2719342.0,88182.0,1769233.0,160819.0,24166.0,21426.0,141383.0,56008.0,276337.0,12588.0,-1.0,13973228.0,1563133.0,71498.0,125741.0,34741.0,671383.0,909764.0,-1.0,1409562.0,291191.0,33509.0,90553.0,7947.0,2416053.0,-1.0,444916.0,52387.0,3291685.0,56034.0,448716.0,-1.0,-1.0,1595069.0,8108.0,33607.0,32865.0,240725.0,83688.0,2709025.0,123126.0,284530.0,35223.0,46433.0,13558.0,55393.0,74571.0,281552.0,-1.0,1164451.0,210583.0,102095.0,3127313.0,1295.0,615223.0,1105.0,49659.0,255334.0,103895.0,70717.0,2790629.0,78400.0
1986,67767.0,2605831.0,14135.0,9096.0,562147.0,-1.0,-1.0,230146.0,2317102.0,24482682.0,87871.0,15354.0,506776.0,82051.0,144291.0,1707603.0,153340.0,13821.0,17098678.0,1567167.0,796764.0,337374.0,107263.0,70306.0,5643.0,15787.0,1366080.0,501309.0,48304.0,777049.0,169913.0,857141.0,1285663.0,1645499.0,324093.0,597281.0,3628506.0,86235.0,32253.0,484960.0,963444.0,1998267.0,889017.0,1836913.0,-1.0,69745.0,-1.0,6947.0,166928.0,14655.0,40431.0,113534.0,82174.0,16935.0,16061.0,25472.0,21345.0,127724.0,926657.0,163125.0,601802.0,18758805.0,31881.0,590958.0,2298667.0,102553.0,91274.0,2406916.0,-1.0,-1.0,140473.0,91070.0,351322.0,122830.0,197564.0,90044.0,14237169.0,444177.0,13830.0,68004.0,13960584.0,-1.0,42648.0,640090.0,106417.0,-1.0,3814410.0,180803.0,9216.0,65727.0,37866.0,29610544.0,568455.0,22353.0,39288.0,5734455.0,1940195.0,2870675.0,154275.0,116722.0,68106.0,96689.0,92620.0,-1.0,1394099.0,3257918.0,90082.0,1491830.0,246414.0,32786.0,21256.0,163027.0,49433.0,287893.0,21198.0,-1.0,12705942.0,1556434.0,79061.0,73085.0,35125.0,1187020.0,960839.0,-1.0,1512431.0,287007.0,38208.0,35646.0,3613.0,2564525.0,-1.0,484790.0,59606.0,3628557.0,76630.0,206172.0,-1.0,-1.0,1450637.0,15553.0,48619.0,30421.0,287442.0,109027.0,1576306.0,84027.0,278569.0,39141.0,33965.0,9540.0,44960.0,81977.0,305570.0,-1.0,1555722.0,196321.0,100977.0,3321200.0,812.0,625876.0,1335.0,17794.0,163496.0,96368.0,73820.0,3146887.0,94343.0
1987,69877.0,3814362.0,16832.0,9597.0,518622.0,-1.0,-1.0,260258.0,1465266.0,25213940.0,87657.0,27822.0,509063.0,73792.0,206307.0,1968582.0,166044.0,13988.0,17000715.0,1880618.0,962497.0,367812.0,109277.0,67309.0,8157.0,15914.0,528346.0,1267804.0,76392.0,522108.0,234428.0,898639.0,1400476.0,1526773.0,400768.0,617216.0,3617181.0,92150.0,31486.0,355008.0,1024599.0,1747001.0,1199244.0,2404303.0,-1.0,59903.0,-1.0,22491.0,149880.0,16172.0,15872.0,174763.0,92550.0,23444.0,16519.0,26052.0,38955.0,135584.0,1103931.0,152010.0,761358.0,18749368.0,18979.0,664272.0,2516130.0,178122.0,98452.0,2303189.0,-1.0,-1.0,195077.0,93797.0,443778.0,153560.0,278285.0,150648.0,14320932.0,406475.0,16222.0,77462.0,15267633.0,-1.0,41981.0,589786.0,87111.0,-1.0,3784407.0,193899.0,10880.0,79350.0,30485.0,29211058.0,661770.0,16250.0,38245.0,5288737.0,2748731.0,2780951.0,145692.0,120347.0,106832.0,112597.0,106162.0,-1.0,1111112.0,6506502.0,100309.0,2008857.0,230055.0,25697.0,21330.0,168193.0,45226.0,330367.0,12843.0,-1.0,14465683.0,1791049.0,87781.0,59664.0,29946.0,782349.0,986874.0,-1.0,1607349.0,247590.0,38650.0,29853.0,5474.0,2888951.0,-1.0,559350.0,46636.0,4163642.0,72200.0,232005.0,-1.0,-1.0,1640651.0,43212.0,74094.0,28150.0,333274.0,118828.0,2045826.0,145398.0,295717.0,49586.0,42060.0,23171.0,47805.0,85329.0,305954.0,-1.0,1600829.0,215295.0,62389.0,4161672.0,785.0,680345.0,1343.0,20379.0,177214.0,94781.0,65649.0,3115529.0,94691.0
1988,88714.0,3728331.0,16937.0,8187.0,432902.0,-1.0,-1.0,220570.0,629161.0,26001631.0,87333.0,24322.0,708797.0,102918.0,294236.0,1532555.0,181265.0,15042.0,17443941.0,2044823.0,1060993.0,448869.0,109987.0,70815.0,4541.0,18036.0,337282.0,561043.0,67509.0,362614.0,245489.0,916019.0,1614753.0,1470911.0,314978.0,553855.0,3395036.0,79795.0,34092.0,475530.0,1038423.0,2239378.0,1298815.0,2337233.0,-1.0,82236.0,-1.0,50006.0,157942.0,18097.0,14133.0,224410.0,111817.0,19267.0,22422.0,33484.0,47206.0,70683.0,941543.0,173098.0,583262.0,18713175.0,17138.0,808887.0,2360072.0,214198.0,71461.0,2493104.0,-1.0,-1.0,258559.0,103205.0,337994.0,149127.0,258626.0,180725.0,14259289.0,676020.0,16199.0,111450.0,15449500.0,-1.0,66859.0,399429.0,50627.0,-1.0,4269238.0,191928.0,9713.0,66434.0,41251.0,30778493.0,1076065.0,16492.0,40402.0,5190265.0,3188296.0,3226279.0,134737.0,129579.0,141250.0,109859.0,56613.0,-1.0,1315815.0,6798087.0,101516.0,1248209.0,221208.0,27545.0,22367.0,159009.0,68158.0,313818.0,20270.0,-1.0,16846891.0,1646294.0,88418.0,51089.0,27978.0,784644.0,1034349.0,-1.0,1616310.0,279639.0,38471.0,47356.0,5841.0,3092051.0,-1.0,495478.0,46854.0,4462788.0,105319.0,217220.0,-1.0,-1.0,2188919.0,16913.0,87082.0,42921.0,240268.0,114388.0,2855448.0,63313.0,330753.0,47579.0,58069.0,22656.0,45054.0,84887.0,287396.0,-1.0,1474279.0,250627.0,68692.0,3046234.0,592.0,658833.0,1202.0,21100.0,230626.0,100326.0,32653.0,3166982.0,139943.0
1989,85019.0,4299243.0,17217.0,7728.0,412727.0,-1.0,-1.0,174502.0,878573.0,25612696.0,86626.0,27307.0,860325.0,89730.0,167748.0,1377048.0,206590.0,6915.0,18430915.0,2188299.0,1153494.0,487075.0,114533.0,65530.0,13151.0,16574.0,316126.0,671977.0,52287.0,313365.0,269261.0,999129.0,1691699.0,1628748.0,307225.0,400479.0,3104620.0,96213.0,33605.0,545382.0,1079858.0,3252341.0,1234953.0,2078925.0,-1.0,61992.0,-1.0,69435.0,185654.0,15845.0,25605.0,195003.0,108251.0,18985.0,19801.0,33888.0,55025.0,122455.0,1205736.0,147452.0,520386.0,18243160.0,21265.0,1108737.0,2327454.0,172956.0,91920.0,2295975.0,-1.0,-1.0,290319.0,108413.0,481240.0,174057.0,275472.0,149134.0,14510706.0,556636.0,14881.0,116539.0,15496741.0,-1.0,60969.0,1699998.0,52373.0,-1.0,3992891.0,196871.0,8937.0,73353.0,29774.0,30849288.0,795505.0,17528.0,45351.0,5746469.0,4123865.0,3082004.0,152361.0,150636.0,174203.0,108681.0,61898.0,-1.0,1450157.0,7074603.0,100365.0,3026292.0,125643.0,32015.0,24164.0,159101.0,47043.0,288678.0,19757.0,-1.0,14378484.0,1650920.0,95953.0,28956.0,31548.0,1280172.0,1051382.0,-1.0,1728701.0,304034.0,38349.0,29595.0,16028.0,2947096.0,-1.0,387486.0,56581.0,4954869.0,72227.0,187052.0,-1.0,-1.0,926308.0,17869.0,91067.0,43513.0,302681.0,109996.0,1797452.0,86129.0,241227.0,53330.0,40612.0,21261.0,47307.0,88071.0,299011.0,-1.0,1538292.0,224692.0,56985.0,2766224.0,592.0,697961.0,1047.0,16842.0,143582.0,88324.0,44758.0,3324067.0,87011.0
1990,85793.0,1873150.0,18661.0,7489.0,627849.0,-1.0,-1.0,207016.0,1287478.0,25553037.0,95255.0,27215.0,1214155.0,102213.0,182609.0,1672309.0,185952.0,10175.0,19686078.0,1398481.0,993526.0,585316.0,119207.0,63064.0,10561.0,19019.0,1492715.0,1059468.0,64947.0,297455.0,310904.0,451042.0,1776014.0,1652438.0,311775.0,501941.0,2830412.0,96616.0,34797.0,470887.0,1031838.0,2127597.0,937626.0,2264215.0,-1.0,55923.0,-1.0,63011.0,160619.0,7640.0,29681.0,190722.0,87829.0,24031.0,13966.0,32985.0,57740.0,200553.0,1094428.0,160443.0,565294.0,18834974.0,28486.0,1130017.0,2412289.0,173292.0,107482.0,2714868.0,-1.0,-1.0,334745.0,107591.0,624406.0,181784.0,275283.0,194348.0,13675266.0,493909.0,16204.0,111995.0,16082676.0,-1.0,54417.0,2181023.0,61400.0,-1.0,4892293.0,187099.0,9524.0,81567.0,44076.0,29512803.0,650829.0,19159.0,54251.0,6096451.0,4890189.0,3047259.0,150241.0,185015.0,172673.0,120238.0,57266.0,-1.0,362785.0,6129881.0,117990.0,2318535.0,95833.0,30967.0,24887.0,166643.0,109205.0,271118.0,21143.0,-1.0,17515374.0,1541730.0,94260.0,39854.0,32320.0,1291725.0,1017257.0,-1.0,1862258.0,396340.0,35021.0,65826.0,11736.0,3268964.0,-1.0,668148.0,65364.0,4636536.0,66847.0,215346.0,-1.0,-1.0,836800.0,13782.0,94144.0,41516.0,275651.0,179585.0,1600652.0,71807.0,298078.0,46745.0,51533.0,20015.0,356.0,81126.0,340411.0,-1.0,1386492.0,235285.0,45245.0,2106674.0,679.0,635142.0,1066.0,21592.0,226472.0,79799.0,50889.0,3223915.0,105403.0
1991,124570.0,1027574.0,18845.0,8926.0,843351.0,-1.0,-1.0,150667.0,2370683.0,26243863.0,81738.0,28319.0,807527.0,141301.0,410121.0,1893484.0,123047.0,14295.0,20134515.0,764591.0,1405566.0,532717.0,125986.0,96247.0,9894.0,19145.0,1460633.0,1006946.0,69014.0,471952.0,281232.0,203902.0,2093932.0,1647282.0,340222.0,555443.0,3008157.0,106066.0,39462.0,502311.0,857226.0,1995455.0,979203.0,2391113.0,-1.0,95008.0,-1.0,78727.0,271613.0,8952.0,51891.0,211909.0,145841.0,21104.0,20432.0,36403.0,59957.0,171253.0,1050661.0,175151.0,689329.0,18602877.0,27369.0,1162461.0,2257470.0,206242.0,120862.0,2635871.0,-1.0,-1.0,427265.0,107430.0,573345.0,183476.0,309968.0,250029.0,16628201.0,343877.0,16489.0,121133.0,17530904.0,-1.0,44061.0,819405.0,143792.0,-1.0,5696168.0,188869.0,11992.0,95009.0,35421.0,29383510.0,613719.0,16585.0,53651.0,5691617.0,3937241.0,3052342.0,188375.0,177683.0,195058.0,120747.0,82933.0,-1.0,515756.0,5660743.0,108982.0,2364946.0,136624.0,27972.0,24113.0,160907.0,129055.0,321434.0,21669.0,-1.0,14991804.0,1763899.0,95793.0,56726.0,27342.0,985962.0,1143621.0,-1.0,1874549.0,341361.0,36622.0,27201.0,25385.0,3468298.0,-1.0,712438.0,61931.0,5233274.0,38595.0,396841.0,-1.0,-1.0,435102.0,21478.0,93597.0,37668.0,267932.0,212357.0,1744227.0,115115.0,261578.0,50946.0,57064.0,26125.0,356.0,91117.0,404912.0,-1.0,1140126.0,232315.0,63976.0,1994097.0,597.0,920093.0,1039.0,22288.0,399074.0,109089.0,32684.0,3430952.0,121624.0
1992,75115.0,2462418.0,16930.0,11463.0,2631987.0,362964.0,330644.0,167415.0,2139951.0,26640774.0,98034.0,27637.0,966768.0,154435.0,300803.0,1793895.0,203109.0,9386.0,21786262.0,1118794.0,1652021.0,526743.0,132438.0,72216.0,8139.0,18654.0,1497862.0,504601.0,58722.0,570554.0,299620.0,635652.0,2084694.0,1681477.0,323622.0,817716.0,2978994.0,112467.0,25820.0,576841.0,625817.0,2034370.0,1127986.0,2538768.0,401971.0,127986.0,908849.0,164175.0,216697.0,10183.0,69413.0,192284.0,99850.0,21678.0,16298.0,36216.0,54410.0,326116.0,1294308.0,209024.0,1059822.0,20342616.0,28359.0,1239915.0,2113668.0,338685.0,144550.0,2797775.0,270837.0,750447.0,688980.0,114163.0,345762.0,192396.0,328877.0,261279.0,15912192.0,390185.0,18557.0,147217.0,17308574.0,218087.0,62626.0,872078.0,240087.0,300895.0,5933633.0,182805.0,8479.0,80899.0,31516.0,29624684.0,669522.0,14719.0,44318.0,6701533.0,5033704.0,3112619.0,170661.0,230236.0,157098.0,177281.0,204028.0,185865.0,297639.0,4958750.0,117015.0,1977069.0,128113.0,39880.0,23704.0,168852.0,196604.0,348109.0,24235.0,27207980.0,15849825.0,2371892.0,92435.0,88778.0,27010.0,1308302.0,1214099.0,1680770.0,1924517.0,344543.0,39459.0,924376.0,16604.0,3493941.0,441344.0,732149.0,62279.0,5490998.0,73100.0,212081.0,2029720.0,330254.0,1111803.0,25322.0,97843.0,44688.0,272783.0,200988.0,2299781.0,114658.0,518206.0,49650.0,61700.0,33617.0,356.0,96713.0,322804.0,1934485.0,1365011.0,262275.0,58706.0,4914137.0,544.0,827695.0,1193.0,20257.0,569347.0,120375.0,54742.0,3487637.0,146586.0
1993,120358.0,4543544.0,18282.0,10604.0,1513063.0,398297.0,197821.0,149603.0,2631487.0,27111416.0,96295.0,38245.0,1027200.0,154259.0,413409.0,1877684.0,147381.0,11252.0,23288878.0,791450.0,1592481.0,639251.0,127722.0,69277.0,8771.0,16486.0,1819408.0,886116.0,62325.0,850769.0,266299.0,744597.0,2269867.0,1659699.0,341575.0,753455.0,2986342.0,142447.0,64273.0,549896.0,634920.0,2349334.0,1189978.0,2489486.0,260256.0,115200.0,388777.0,206554.0,193646.0,10347.0,90984.0,141055.0,119251.0,21975.0,17838.0,39176.0,52544.0,248008.0,1341236.0,201034.0,1233060.0,19561707.0,94607.0,1298257.0,2022790.0,235270.0,122835.0,2878606.0,204924.0,629267.0,505135.0,110449.0,395550.0,231440.0,392474.0,242417.0,14589118.0,407520.0,17615.0,141898.0,17617264.0,223181.0,27619.0,1760184.0,310165.0,292354.0,6615242.0,186650.0,8138.0,82029.0,65573.0,27842382.0,490254.0,14685.0,48488.0,7365040.0,4681434.0,3164669.0,182744.0,207972.0,178836.0,172681.0,136354.0,180266.0,547573.0,3236104.0,122611.0,2010316.0,207159.0,36250.0,22148.0,174989.0,184430.0,340431.0,22456.0,14397086.0,14011944.0,2546382.0,95610.0,85154.0,26084.0,1759528.0,1299370.0,1075814.0,2228496.0,354076.0,36705.0,379055.0,17174.0,3641252.0,400099.0,789542.0,56838.0,5583556.0,62944.0,143454.0,1069535.0,203564.0,652746.0,46307.0,92585.0,50372.0,255087.0,222420.0,2400588.0,94935.0,576223.0,51375.0,65005.0,28466.0,356.0,90935.0,358552.0,1605197.0,1108029.0,257821.0,54506.0,3275418.0,573.0,858849.0,1338.0,31823.0,560456.0,121615.0,43179.0,3526191.0,123285.0
1994,166176.0,2029281.0,17560.0,11321.0,1029274.0,231833.0,76985.0,163770.0,3417163.0,27594820.0,99141.0,30106.0,1211769.0,152927.0,166735.0,2103931.0,198897.0,54481.0,27082822.0,575576.0,2299703.0,713341.0,132979.0,116318.0,8228.0,15650.0,638545.0,1196609.0,10609.0,595898.0,294433.0,801435.0,2320381.0,1841693.0,247189.0,877043.0,3025335.0,128466.0,26641.0,470578.0,638801.0,2912018.0,1418087.0,2811191.0,60790.0,75718.0,303644.0,188426.0,265916.0,10810.0,80686.0,180090.0,99210.0,26580.0,20346.0,35969.0,47847.0,531344.0,1553774.0,229130.0,738911.0,20221363.0,103190.0,1446000.0,2594822.0,207718.0,179032.0,3083264.0,184962.0,304341.0,615868.0,117947.0,396741.0,236470.0,368502.0,286401.0,14668555.0,574135.0,19774.0,161865.0,19343313.0,200565.0,24246.0,912156.0,460251.0,41150.0,6977375.0,194287.0,7586.0,139477.0,63372.0,28636057.0,437246.0,14659.0,47769.0,7166234.0,5695561.0,3131523.0,196209.0,189105.0,312653.0,123031.0,225474.0,163737.0,513915.0,5028252.0,129563.0,1812907.0,260812.0,33722.0,21095.0,182742.0,163004.0,288271.0,22084.0,8085368.0,17037050.0,2401706.0,107673.0,130440.0,29657.0,1314059.0,1467359.0,1158419.0,2253836.0,342507.0,36074.0,78280.0,28392.0,3878077.0,272188.0,736361.0,55802.0,5829048.0,76403.0,280702.0,561021.0,272163.0,1391425.0,73575.0,99135.0,49959.0,212436.0,289231.0,2135982.0,105600.0,766238.0,54735.0,50783.0,28005.0,8124.0,115834.0,394813.0,642610.0,1737987.0,227892.0,45880.0,4528515.0,616.0,774210.0,1520.0,23404.0,704899.0,115883.0,57428.0,4155019.0,131924.0
1995,145747.0,3626012.0,19504.0,12069.0,1561988.0,320432.0,123276.0,222382.0,3598140.0,27402919.0,112071.0,32521.0,1476373.0,131843.0,256866.0,2576310.0,154041.0,31293.0,24354061.0,655345.0,3414825.0,718251.0,134270.0,104339.0,8194.0,19172.0,532791.0,758365.0,62833.0,687807.0,317568.0,860969.0,2480209.0,2027647.0,343946.0,835169.0,3229072.0,163431.0,26499.0,585674.0,651472.0,2492644.0,1307040.0,2492373.0,75436.0,98262.0,292067.0,111917.0,265341.0,9056.0,95928.0,191826.0,106440.0,26010.0,20984.0,41363.0,58371.0,199789.0,1658963.0,251734.0,1288297.0,19328843.0,125025.0,1922780.0,2367500.0,195949.0,186131.0,3076151.0,137156.0,212795.0,816401.0,131703.0,288203.0,232635.0,401285.0,191165.0,14928578.0,862940.0,18882.0,195528.0,19133835.0,227399.0,32886.0,1940970.0,357348.0,330311.0,8743765.0,192811.0,9706.0,145436.0,53589.0,26456959.0,976469.0,17139.0,39792.0,7523153.0,4456177.0,3097188.0,189403.0,313898.0,317715.0,184248.0,126234.0,170455.0,473259.0,9741620.0,125876.0,2742628.0,344231.0,35293.0,21970.0,191942.0,133273.0,305731.0,28755.0,8328694.0,16327891.0,2467575.0,115041.0,96683.0,32497.0,1743245.0,1403785.0,583011.0,2503267.0,406642.0,36289.0,99794.0,30504.0,4099782.0,201926.0,657839.0,48387.0,6129500.0,90678.0,138308.0,700853.0,343211.0,975173.0,100659.0,78414.0,43429.0,306658.0,263587.0,2479705.0,107205.0,835418.0,58446.0,63094.0,26432.0,204238.0,106304.0,387173.0,762139.0,1553371.0,250972.0,56306.0,4418048.0,653.0,921560.0,1525.0,24212.0,756915.0,150682.0,63942.0,4680807.0,136696.0
1996,143499.0,5638694.0,20229.0,14051.0,1397950.0,466176.0,108885.0,186027.0,3657201.0,27203679.0,95109.0,37322.0,1883667.0,167900.0,259044.0,2675495.0,69919.0,8149.0,27179119.0,540991.0,3165657.0,866334.0,136903.0,147945.0,9337.0,20473.0,563096.0,678663.0,71155.0,708239.0,379550.0,923001.0,2622374.0,2008967.0,279811.0,889702.0,3005045.0,127587.0,48597.0,688390.0,614441.0,1732301.0,1587291.0,2829941.0,112382.0,82233.0,185677.0,65366.0,258649.0,9074.0,123010.0,204009.0,121345.0,25761.0,25838.0,39494.0,49282.0,259962.0,1825035.0,222247.0,1088227.0,20008977.0,21280.0,1783656.0,2623224.0,151439.0,196983.0,3225709.0,201455.0,263525.0,974368.0,127953.0,322846.0,267907.0,394629.0,120801.0,16491752.0,473974.0,18593.0,149787.0,18870376.0,423902.0,46122.0,2561547.0,320680.0,375231.0,7472543.0,191496.0,3468.0,142790.0,44226.0,28262906.0,992564.0,6392.0,37834.0,8000152.0,6716666.0,2821149.0,225415.0,278225.0,384250.0,186106.0,170100.0,176497.0,634500.0,5934149.0,146834.0,2761727.0,278590.0,36950.0,22244.0,180451.0,101178.0,272620.0,22796.0,9079902.0,16550983.0,2656589.0,123907.0,121796.0,23288.0,1588599.0,1335223.0,778604.0,2810019.0,451094.0,38308.0,311762.0,39091.0,3978568.0,106741.0,810426.0,45007.0,6304384.0,78465.0,147844.0,932370.0,499376.0,1447611.0,84793.0,79339.0,47643.0,299072.0,322659.0,2089458.0,78734.0,1027686.0,50789.0,61397.0,25031.0,355538.0,108627.0,417241.0,707823.0,1829691.0,263258.0,83309.0,4584636.0,783.0,816245.0,1351.0,31446.0,830553.0,131022.0,40357.0,4896053.0,144776.0
1997,208130.0,3546188.0,19942.0,14983.0,1128426.0,404686.0,75104.0,201917.0,3125347.0,27863762.0,90945.0,33163.0,1792013.0,131264.0,349548.0,2878378.0,185835.0,8453.0,30222918.0,1189440.0,2556743.0,756515.0,128205.0,142289.0,4734.0,21644.0,461535.0,804926.0,104185.0,966828.0,341221.0,957532.0,2803898.0,2152795.0,402286.0,916891.0,2987789.0,144464.0,45546.0,819002.0,690976.0,2381219.0,1614412.0,2760896.0,75047.0,110701.0,301329.0,64810.0,339607.0,13974.0,89351.0,312905.0,155515.0,21485.0,28940.0,55341.0,66147.0,590204.0,1754566.0,236581.0,1068234.0,20976840.0,31337.0,1748829.0,3016669.0,145327.0,178990.0,3314207.0,159873.0,198694.0,1097226.0,143461.0,424726.0,242611.0,443122.0,143451.0,16923651.0,667701.0,19192.0,148985.0,19183601.0,347347.0,48155.0,2712750.0,756489.0,336130.0,7938738.0,202194.0,3242.0,117342.0,46683.0,27514373.0,928731.0,9600.0,37954.0,8570036.0,5546112.0,2778375.0,216624.0,299010.0,390985.0,245624.0,159583.0,163731.0,689144.0,4242991.0,122784.0,3459082.0,323722.0,32467.0,24845.0,185573.0,93541.0,342417.0,24787.0,10661649.0,15293786.0,2847923.0,135291.0,177213.0,19985.0,1640997.0,1466732.0,514301.0,2915508.0,385197.0,40239.0,167600.0,40789.0,4017163.0,126210.0,773520.0,62624.0,6212155.0,82024.0,160635.0,955433.0,675550.0,2089452.0,145493.0,110469.0,56170.0,319227.0,322940.0,2322694.0,86975.0,1056356.0,62984.0,85192.0,37779.0,378779.0,125907.0,442447.0,311753.0,1571917.0,278904.0,57420.0,5049996.0,724.0,894930.0,1306.0,21786.0,880847.0,133689.0,57949.0,5736591.0,135889.0
1998,151813.0,3602815.0,23435.0,15747.0,1009603.0,386062.0,85531.0,197377.0,3939448.0,27136561.0,93083.0,41711.0,2373525.0,147342.0,355822.0,2938304.0,195326.0,14093.0,29818802.0,1250059.0,2774361.0,638058.0,127738.0,125859.0,9083.0,17614.0,728563.0,891224.0,138396.0,1149018.0,361919.0,958221.0,2498301.0,2598685.0,455923.0,1059946.0,2986866.0,167803.0,49209.0,765193.0,684122.0,2383462.0,1884983.0,3068950.0,78548.0,163355.0,336321.0,148217.0,241313.0,12070.0,138649.0,506252.0,302767.0,23161.0,29356.0,43892.0,81954.0,428332.0,1842433.0,237468.0,1431108.0,22556996.0,46964.0,1473633.0,2656493.0,201289.0,270510.0,3657009.0,207715.0,137428.0,998214.0,142524.0,398747.0,268733.0,416577.0,234437.0,17414176.0,691641.0,21916.0,121490.0,19923946.0,347779.0,66954.0,2323799.0,540221.0,343332.0,8646168.0,220746.0,1344.0,140612.0,81329.0,27950460.0,996869.0,16271.0,48044.0,8681525.0,7489502.0,2449665.0,246960.0,325874.0,439612.0,262228.0,171247.0,189895.0,360083.0,4371937.0,146593.0,2385721.0,427556.0,43478.0,25617.0,196017.0,107532.0,357738.0,22603.0,8819231.0,16186058.0,3077513.0,140035.0,285372.0,22177.0,1618672.0,1504153.0,434164.0,2750871.0,487280.0,43677.0,250602.0,49146.0,3420130.0,139451.0,907958.0,65935.0,5986154.0,108568.0,186990.0,802831.0,766436.0,2934694.0,132650.0,107763.0,50880.0,313901.0,406793.0,2548217.0,90225.0,1179750.0,60578.0,66514.0,18226.0,353727.0,94795.0,434863.0,345795.0,1622943.0,294619.0,101154.0,4325720.0,698.0,854135.0,1077.0,22598.0,929194.0,148877.0,70204.0,5956798.0,162374.0
